id,user_id,year
511,TK7dZsvFTPPRL7f9CeYyhQ,2010
512,egtD3QDv__ldvbYgZf-kMg,2016
513,DK9eq2zjoESaXpXK7zZIUw,2013
514,DK9eq2zjoESaXpXK7zZIUw,2016
515,DK9eq2zjoESaXpXK7zZIUw,2014
516,DK9eq2zjoESaXpXK7zZIUw,2015
517,kaoGNhDrb_YTcRj_zJPDag,2010
518,dcry6TioDEKJCSsRFq4PXw,2017
519,dcry6TioDEKJCSsRFq4PXw,2016
520,wMMA1K7Pbe1SI_sj86wIgQ,2016
521,wMMA1K7Pbe1SI_sj86wIgQ,2015
522,7Q6nBHl6NJ9gbJ900FkkAg,2013
523,7Q6nBHl6NJ9gbJ900FkkAg,2014
524,7Q6nBHl6NJ9gbJ900FkkAg,2016
525,7Q6nBHl6NJ9gbJ900FkkAg,2015
526,7Q6nBHl6NJ9gbJ900FkkAg,2017
527,RqTl3f3ZIhrjILKJFCEKDw,2016
528,RqTl3f3ZIhrjILKJFCEKDw,2017
529,ai5xAV3B9OO7roqG6GiZzA,2012
530,ai5xAV3B9OO7roqG6GiZzA,2013
531,ai5xAV3B9OO7roqG6GiZzA,2011
532,ai5xAV3B9OO7roqG6GiZzA,2010
533,xNUrxxLqIEhsOBFhK58Nyg,2014
534,5wwC8iWE4FvYJBvfeT-G7g,2017
535,5wwC8iWE4FvYJBvfeT-G7g,2016
536,BY706yX2di6z9rwUZgj-aA,2016
537,BY706yX2di6z9rwUZgj-aA,2017
538,BY706yX2di6z9rwUZgj-aA,2015
539,5V8eXkTJb6IejJkMDaj_Bw,2012
540,5V8eXkTJb6IejJkMDaj_Bw,2011
541,5V8eXkTJb6IejJkMDaj_Bw,2013
542,5V8eXkTJb6IejJkMDaj_Bw,2010
543,5V8eXkTJb6IejJkMDaj_Bw,2009
544,8RkMPXodOhoBTVSuuA9EwQ,2016
545,8RkMPXodOhoBTVSuuA9EwQ,2014
546,8RkMPXodOhoBTVSuuA9EwQ,2015
547,8RkMPXodOhoBTVSuuA9EwQ,2013
548,XXEiW14apWi8MZQPgeK5ag,2011
549,XXEiW14apWi8MZQPgeK5ag,2012
550,XXEiW14apWi8MZQPgeK5ag,2008
551,XXEiW14apWi8MZQPgeK5ag,2007
552,yYNaS41uahzoeKHl2ikXmg,2013
553,yYNaS41uahzoeKHl2ikXmg,2015
554,yYNaS41uahzoeKHl2ikXmg,2012
555,yYNaS41uahzoeKHl2ikXmg,2016
556,yYNaS41uahzoeKHl2ikXmg,2017
557,yYNaS41uahzoeKHl2ikXmg,2014
558,SbqzFyRWKajXsq_4EZI8Ag,2016
559,xYciRtVZ1PW4IxSX4oJ1aw,2015
560,xYciRtVZ1PW4IxSX4oJ1aw,2017
561,xYciRtVZ1PW4IxSX4oJ1aw,2016
562,hc_saqEuADO_E1HXRBdbmQ,2015
563,-aOyKAkjjEEyaGrXB9uKCg,2016
564,-aOyKAkjjEEyaGrXB9uKCg,2013
565,-aOyKAkjjEEyaGrXB9uKCg,2017
566,-aOyKAkjjEEyaGrXB9uKCg,2015
567,sNi88eCKkPXQEktvdlC5oA,2017
568,nQriXR5_Q6-8MsUHMEHp4A,2016
569,nQriXR5_Q6-8MsUHMEHp4A,2017
570,nQriXR5_Q6-8MsUHMEHp4A,2015
571,UAyA7mZSH60oMJyrGbTmQw,2010
572,Ud_k9qqjqPgcoo00JTadBg,2008
573,IRmoCSrhB-EKQgwqOR0F8w,2016
574,IRmoCSrhB-EKQgwqOR0F8w,2015
575,IRmoCSrhB-EKQgwqOR0F8w,2017
576,iF-ejKeLG7UKPS_g6hU-DQ,2014
577,iF-ejKeLG7UKPS_g6hU-DQ,2015
578,iF-ejKeLG7UKPS_g6hU-DQ,2013
579,iF-ejKeLG7UKPS_g6hU-DQ,2012
580,mwEFBv2HxqiOZnOxNK5LXQ,2012
581,mwEFBv2HxqiOZnOxNK5LXQ,2010
582,mwEFBv2HxqiOZnOxNK5LXQ,2011
583,C3wJYcNbb1aA1upSAOdBeA,2015
584,C3wJYcNbb1aA1upSAOdBeA,2014
585,C3wJYcNbb1aA1upSAOdBeA,2017
586,C3wJYcNbb1aA1upSAOdBeA,2016
587,vHaxYeTciV7IbPFu2uBjiw,2017
588,rwABCkMozPyz4y-gwH4Jbg,2015
589,rwABCkMozPyz4y-gwH4Jbg,2016
590,rwABCkMozPyz4y-gwH4Jbg,2017
591,0cG35-H4SbjjTTSlNoK3fw,2017
592,LbtgcM78nnmLNwfXjdU_ig,2017
593,LbtgcM78nnmLNwfXjdU_ig,2016
594,gW92EIPEon397mKWiCVLjQ,2012
595,gW92EIPEon397mKWiCVLjQ,2013
596,gW92EIPEon397mKWiCVLjQ,2014
597,aY1pbwrDLHHElTW-uU00_g,2015
598,Fio9RpyMAejPEsZhDFdb5w,2012
599,Fio9RpyMAejPEsZhDFdb5w,2011
600,Fio9RpyMAejPEsZhDFdb5w,2010
601,Fio9RpyMAejPEsZhDFdb5w,2013
602,UM6pQfNPU9ApnVrrSgMY8w,2009
603,UM6pQfNPU9ApnVrrSgMY8w,2010
604,eElrvnBme9B9IeiQEL-jTQ,2011
605,eElrvnBme9B9IeiQEL-jTQ,2015
606,eElrvnBme9B9IeiQEL-jTQ,2016
607,eElrvnBme9B9IeiQEL-jTQ,2017
608,eElrvnBme9B9IeiQEL-jTQ,2014
609,eElrvnBme9B9IeiQEL-jTQ,2013
610,eElrvnBme9B9IeiQEL-jTQ,2010
611,eElrvnBme9B9IeiQEL-jTQ,2012
612,uI5Rve_2YWFrhX2rowdkUg,2014
613,uI5Rve_2YWFrhX2rowdkUg,2016
614,uI5Rve_2YWFrhX2rowdkUg,2017
615,uI5Rve_2YWFrhX2rowdkUg,2015
616,k63ruJqUB7K2nF_JLH0ITg,2006
617,k63ruJqUB7K2nF_JLH0ITg,2007
618,k63ruJqUB7K2nF_JLH0ITg,2008
619,r8BwFMrz-Hjx9yTYwBpGWg,2015
620,r8BwFMrz-Hjx9yTYwBpGWg,2012
621,r8BwFMrz-Hjx9yTYwBpGWg,2014
622,r8BwFMrz-Hjx9yTYwBpGWg,2013
623,hd_Oea04ZqxykkAgejHuQw,2017
624,hd_Oea04ZqxykkAgejHuQw,2011
625,v9kNOSkmtpwAESHKtcuNjA,2015
626,v9kNOSkmtpwAESHKtcuNjA,2017
627,v9kNOSkmtpwAESHKtcuNjA,2016
628,unvzgPDXoCoiYHngxS3EGg,2016
629,unvzgPDXoCoiYHngxS3EGg,2011
630,unvzgPDXoCoiYHngxS3EGg,2017
631,ykV0Wn0SGQM9WD1do2lQww,2015
632,ykV0Wn0SGQM9WD1do2lQww,2014
633,pgFHVR9W_FHCMoPc8fe9xw,2015
634,pgFHVR9W_FHCMoPc8fe9xw,2016
635,-WMhXcdzVV-o3PN06-yzRA,2014
636,-WMhXcdzVV-o3PN06-yzRA,2013
637,kBQ28Rauvfu_W3O42H65vg,2015
638,v8jH3V60-mjnmC5sIdqJLQ,2014
639,_cGeIEwEpuPs3yjCmekJEA,2017
640,QT-ThcQQ_PhrmkzOHtiS5A,2013
641,QT-ThcQQ_PhrmkzOHtiS5A,2014
642,QT-ThcQQ_PhrmkzOHtiS5A,2012
643,QT-ThcQQ_PhrmkzOHtiS5A,2015
644,ZKIZEDFPtyeTCjctwqWw_Q,2013
645,QCgf-Pkrq74ydSvD1tg1Nw,2017
646,QCgf-Pkrq74ydSvD1tg1Nw,2015
647,QCgf-Pkrq74ydSvD1tg1Nw,2014
648,QCgf-Pkrq74ydSvD1tg1Nw,2016
649,B1b-TtQ2tB8BhkJFB-Mnkw,2012
650,B1b-TtQ2tB8BhkJFB-Mnkw,2013
651,B1b-TtQ2tB8BhkJFB-Mnkw,2011
652,B1b-TtQ2tB8BhkJFB-Mnkw,2014
653,ob12ag0bF6XSTlS7gMn74g,2017
654,jMThq46gJkPLnz7MkYaEvA,2017
655,qxuJk8rRr2Fm7OphnzOkoQ,2014
656,qxuJk8rRr2Fm7OphnzOkoQ,2017
657,qxuJk8rRr2Fm7OphnzOkoQ,2016
658,qxuJk8rRr2Fm7OphnzOkoQ,2015
659,V1kMHBMfU3g6-57T_hn7rg,2017
660,XYQGmI_Flh_HicxUWiQ_YA,2017
661,l0cy8SVCUhRaJh1J-O2hBg,2014
662,OKIEv9GEK94R2hCoZlh4vw,2015
663,OKIEv9GEK94R2hCoZlh4vw,2016
664,JsUnWydWdEJiU6UxbCadow,2012
665,JsUnWydWdEJiU6UxbCadow,2013
666,JsUnWydWdEJiU6UxbCadow,2011
667,JsUnWydWdEJiU6UxbCadow,2014
668,JlwWHBFT76iSJe5mWIcZ4A,2015
669,JlwWHBFT76iSJe5mWIcZ4A,2014
670,JlwWHBFT76iSJe5mWIcZ4A,2016
671,tgrs5VQ6thhouiEtMU-N_w,2015
672,tgrs5VQ6thhouiEtMU-N_w,2013
673,tgrs5VQ6thhouiEtMU-N_w,2014
674,tgrs5VQ6thhouiEtMU-N_w,2011
675,tgrs5VQ6thhouiEtMU-N_w,2017
676,tgrs5VQ6thhouiEtMU-N_w,2016
677,tgrs5VQ6thhouiEtMU-N_w,2012
678,0GUD0q7aKzgSeNBeBDm6Pw,2013
679,0GUD0q7aKzgSeNBeBDm6Pw,2014
680,0GUD0q7aKzgSeNBeBDm6Pw,2012
681,CB0oWs49o7b8kvvXvx9eJw,2016
682,CB0oWs49o7b8kvvXvx9eJw,2017
683,KsK2VrCDys9hzpT5JMkkNw,2013
684,KsK2VrCDys9hzpT5JMkkNw,2015
685,KsK2VrCDys9hzpT5JMkkNw,2010
686,KsK2VrCDys9hzpT5JMkkNw,2011
687,KsK2VrCDys9hzpT5JMkkNw,2014
688,KsK2VrCDys9hzpT5JMkkNw,2012
689,y77GGCw8wEyLK9gHrjOjTA,2017
690,RH4xW7topEP2luB2b_JhpA,2017
691,bljhS5xcEwS3MhVQ_bvHFw,2014
692,bljhS5xcEwS3MhVQ_bvHFw,2016
693,bljhS5xcEwS3MhVQ_bvHFw,2015
694,5j3Vot6dDh5K8jZKjBBBcQ,2017
695,5j3Vot6dDh5K8jZKjBBBcQ,2016
696,0NN-JFIQn7SDKRrRFHpkQw,2013
697,0NN-JFIQn7SDKRrRFHpkQw,2012
698,iFmMV7pHYqhqpK9Ctm4xQA,2015
699,iFmMV7pHYqhqpK9Ctm4xQA,2014
700,iFmMV7pHYqhqpK9Ctm4xQA,2012
701,iFmMV7pHYqhqpK9Ctm4xQA,2013
702,f3670JXvEcEbTvqBc1Igrw,2016
703,f3670JXvEcEbTvqBc1Igrw,2017
704,h9q_4XP5XpTxwUUVJW-5qg,2010
705,h9q_4XP5XpTxwUUVJW-5qg,2011
706,h9q_4XP5XpTxwUUVJW-5qg,2013
707,h9q_4XP5XpTxwUUVJW-5qg,2012
708,4wqKW7A9-7TfEzGClFT3_g,2017
709,4wqKW7A9-7TfEzGClFT3_g,2016
710,4wqKW7A9-7TfEzGClFT3_g,2013
711,4wqKW7A9-7TfEzGClFT3_g,2010
712,4wqKW7A9-7TfEzGClFT3_g,2012
713,4wqKW7A9-7TfEzGClFT3_g,2014
714,4wqKW7A9-7TfEzGClFT3_g,2011
715,4wqKW7A9-7TfEzGClFT3_g,2015
716,tIs8AnbTyvmS_S7mgYRs-A,2015
717,tIs8AnbTyvmS_S7mgYRs-A,2013
718,tIs8AnbTyvmS_S7mgYRs-A,2016
719,tIs8AnbTyvmS_S7mgYRs-A,2014
720,J9mHpteG5XVio6NqcwHPCg,2017
721,HBNqWjC56VnHiMvs0rxyVw,2017
722,HBNqWjC56VnHiMvs0rxyVw,2015
723,HBNqWjC56VnHiMvs0rxyVw,2016
724,2otXDEiKDqUbox4BS6uK0g,2017
725,2otXDEiKDqUbox4BS6uK0g,2016
726,2otXDEiKDqUbox4BS6uK0g,2015
727,2otXDEiKDqUbox4BS6uK0g,2013
728,2otXDEiKDqUbox4BS6uK0g,2014
729,mGvVBHcG0YEi8epcDBJHXQ,2012
730,mGvVBHcG0YEi8epcDBJHXQ,2017
731,mGvVBHcG0YEi8epcDBJHXQ,2013
732,mGvVBHcG0YEi8epcDBJHXQ,2016
733,mGvVBHcG0YEi8epcDBJHXQ,2014
734,mGvVBHcG0YEi8epcDBJHXQ,2015
735,BJZ8hggYeFunC4fHdKDOtA,2016
736,BJZ8hggYeFunC4fHdKDOtA,2017
737,hV9bI1Qe5WquAoDNHCllXg,2008
738,hV9bI1Qe5WquAoDNHCllXg,2010
739,hV9bI1Qe5WquAoDNHCllXg,2007
740,bsQpAYGIb-6Ua6fqRzWJhw,2017
741,bsQpAYGIb-6Ua6fqRzWJhw,2014
742,bsQpAYGIb-6Ua6fqRzWJhw,2016
743,sTW0gS1reTlPhrZYCDKH7A,2014
744,sTW0gS1reTlPhrZYCDKH7A,2013
745,sTW0gS1reTlPhrZYCDKH7A,2015
746,gRnvdRFjPeM5qzoK89GJVQ,2010
747,gRnvdRFjPeM5qzoK89GJVQ,2011
748,Rdrk5ajjb0SRnk76TYxZWw,2015
749,Rdrk5ajjb0SRnk76TYxZWw,2013
750,Rdrk5ajjb0SRnk76TYxZWw,2014
751,Rdrk5ajjb0SRnk76TYxZWw,2016
752,Rdrk5ajjb0SRnk76TYxZWw,2011
753,pRmwJ6jt3ClpH4JIaAF0yA,2011
754,pRmwJ6jt3ClpH4JIaAF0yA,2010
755,6OKQ-g9HjBDXsg7_JTvg1g,2016
756,6OKQ-g9HjBDXsg7_JTvg1g,2017
757,6OKQ-g9HjBDXsg7_JTvg1g,2015
758,HV24bliLib6FuMW3bWBrpQ,2013
759,HV24bliLib6FuMW3bWBrpQ,2012
760,HV24bliLib6FuMW3bWBrpQ,2014
761,dPyoiUYkHngAkns1gzzhFA,2017
762,J2Aii7GdFK7Caxem6pk7rQ,2014
763,J2Aii7GdFK7Caxem6pk7rQ,2016
764,J2Aii7GdFK7Caxem6pk7rQ,2015
765,QLGrFmUwWFDbaJ3NQED0Qg,2012
766,QLGrFmUwWFDbaJ3NQED0Qg,2011
767,cdB_dIYHieklXNyvmrXweA,2017
768,UIJOUAY8hYY8QYzup6QtQg,2015
769,UIJOUAY8hYY8QYzup6QtQg,2016
770,UIJOUAY8hYY8QYzup6QtQg,2013
771,UIJOUAY8hYY8QYzup6QtQg,2014
772,FuHrIYl5tnE0HWdgnIENng,2017
773,FuHrIYl5tnE0HWdgnIENng,2015
774,FuHrIYl5tnE0HWdgnIENng,2016
775,Nc0QIdfbK-VIjmDUlCM5Zw,2017
776,avvaFHQKbdAIsklYfC0vWw,2012
777,avvaFHQKbdAIsklYfC0vWw,2013
778,GFJ2uEQqCK0SJ2-tYFLT3w,2009
779,GFJ2uEQqCK0SJ2-tYFLT3w,2010
780,nJ9pDsZ8i6WnNlqq8nT6GA,2011
781,nJ9pDsZ8i6WnNlqq8nT6GA,2010
782,-2mdZhSzWmFdujk6zYLwFA,2010
783,-2mdZhSzWmFdujk6zYLwFA,2012
784,-2mdZhSzWmFdujk6zYLwFA,2011
785,-2mdZhSzWmFdujk6zYLwFA,2013
786,bFrrYqsgbTm8vLUM_Azu6w,2012
787,bFrrYqsgbTm8vLUM_Azu6w,2013
788,bFrrYqsgbTm8vLUM_Azu6w,2014
789,8ZltQWq5Q1C-D8VMVEUBwQ,2013
790,8ZltQWq5Q1C-D8VMVEUBwQ,2015
791,8ZltQWq5Q1C-D8VMVEUBwQ,2012
792,8ZltQWq5Q1C-D8VMVEUBwQ,2017
793,8ZltQWq5Q1C-D8VMVEUBwQ,2016
794,8ZltQWq5Q1C-D8VMVEUBwQ,2014
795,OPro5OxZwttqEfta4N3aqA,2017
796,35cOznQiCo8pz_NBULvL_w,2008
797,35cOznQiCo8pz_NBULvL_w,2009
798,35cOznQiCo8pz_NBULvL_w,2007
799,d48s3eV-3bHU_ztjyackJQ,2012
800,d48s3eV-3bHU_ztjyackJQ,2014
801,d48s3eV-3bHU_ztjyackJQ,2013
802,d48s3eV-3bHU_ztjyackJQ,2011
803,_fnwcQLS7VyA8T5FyhHtCw,2015
804,_fnwcQLS7VyA8T5FyhHtCw,2017
805,_fnwcQLS7VyA8T5FyhHtCw,2016
806,ra7-S6a9asmtSzoJBNCd8A,2016
807,ra7-S6a9asmtSzoJBNCd8A,2014
808,ra7-S6a9asmtSzoJBNCd8A,2017
809,ra7-S6a9asmtSzoJBNCd8A,2015
810,ra7-S6a9asmtSzoJBNCd8A,2013
811,XYl43Jgcl_AgM5YXDFVy5A,2017
812,Y7BmdYS9S3rGa8-rWHMtOQ,2011
813,Y7BmdYS9S3rGa8-rWHMtOQ,2010
814,Y_h-nrOIIZWBF-AFzdQbgQ,2017
815,hciNTBUFZ1i_ty4COmWcyA,2015
816,hciNTBUFZ1i_ty4COmWcyA,2016
817,n72oGzy43A7pOncGl-0wAA,2017
818,n72oGzy43A7pOncGl-0wAA,2015
819,n72oGzy43A7pOncGl-0wAA,2016
820,pYoKc9NfstkvwR1ZBAuGPw,2009
821,pYoKc9NfstkvwR1ZBAuGPw,2011
822,pYoKc9NfstkvwR1ZBAuGPw,2010
823,pYoKc9NfstkvwR1ZBAuGPw,2012
824,pYoKc9NfstkvwR1ZBAuGPw,2014
825,pYoKc9NfstkvwR1ZBAuGPw,2015
826,pYoKc9NfstkvwR1ZBAuGPw,2013
827,kpJ-QA-6jMlC3BK7ARd9GA,2017
828,t3RHt1j91D8GP5XD5Mvxow,2017
829,t3RHt1j91D8GP5XD5Mvxow,2015
830,t3RHt1j91D8GP5XD5Mvxow,2016
831,cefQrb_s6ZBDEzligUhcYg,2017
832,lM19Y0-Zj3E_4Q2ygZz9FQ,2013
833,lM19Y0-Zj3E_4Q2ygZz9FQ,2012
834,lM19Y0-Zj3E_4Q2ygZz9FQ,2014
835,lM19Y0-Zj3E_4Q2ygZz9FQ,2015
836,Rd__6ZGCWea1o8Yku7ZsaA,2012
837,Rd__6ZGCWea1o8Yku7ZsaA,2011
838,9LKzj7fjminbclzunly1kQ,2016
839,9LKzj7fjminbclzunly1kQ,2017
840,nD60twHjxkBw4rqoUOk8xg,2013
841,nD60twHjxkBw4rqoUOk8xg,2012
842,nD60twHjxkBw4rqoUOk8xg,2011
843,nD60twHjxkBw4rqoUOk8xg,2010
844,0jap5J6Rm2SBEDBSH38SSA,2017
845,0jap5J6Rm2SBEDBSH38SSA,2016
846,rR22oLmJRBHqh6ONHIl3Aw,2015
847,rR22oLmJRBHqh6ONHIl3Aw,2016
848,rR22oLmJRBHqh6ONHIl3Aw,2014
849,rR22oLmJRBHqh6ONHIl3Aw,2013
850,oveaEgQQsO0iEDCiiUDLHw,2015
851,oveaEgQQsO0iEDCiiUDLHw,2017
852,oveaEgQQsO0iEDCiiUDLHw,2016
853,oPVY6-CJt2EI335lKWwxmg,2016
854,oPVY6-CJt2EI335lKWwxmg,2017
855,oPVY6-CJt2EI335lKWwxmg,2015
856,SG7RCjL9jS9LrgyM6TGSCw,2012
857,ARmTsZ-XW1EtB4ClFTEigQ,2016
858,ARmTsZ-XW1EtB4ClFTEigQ,2017
859,ARmTsZ-XW1EtB4ClFTEigQ,2014
860,ARmTsZ-XW1EtB4ClFTEigQ,2015
861,eTrsEzU3GouZQJXUZBKNQA,2016
862,eTrsEzU3GouZQJXUZBKNQA,2013
863,eTrsEzU3GouZQJXUZBKNQA,2014
864,eTrsEzU3GouZQJXUZBKNQA,2012
865,eTrsEzU3GouZQJXUZBKNQA,2015
866,GyzIYH4hqTVUiDGqXq29zg,2012
867,GyzIYH4hqTVUiDGqXq29zg,2009
868,GyzIYH4hqTVUiDGqXq29zg,2011
869,GyzIYH4hqTVUiDGqXq29zg,2010
870,GyzIYH4hqTVUiDGqXq29zg,2013
871,_stvbq0E_wxlqTTg2QGUzg,2016
872,_stvbq0E_wxlqTTg2QGUzg,2017
873,_stvbq0E_wxlqTTg2QGUzg,2014
874,_stvbq0E_wxlqTTg2QGUzg,2015
875,L_OxAt1gt9l1gokgGoW7Sg,2016
876,L_OxAt1gt9l1gokgGoW7Sg,2017
877,vntjd0_9n6DH_U8kSu9DcA,2015
878,vntjd0_9n6DH_U8kSu9DcA,2014
879,vntjd0_9n6DH_U8kSu9DcA,2013
880,0EhPIlDozxGKpbbHRr6vZg,2017
881,0EhPIlDozxGKpbbHRr6vZg,2015
882,0EhPIlDozxGKpbbHRr6vZg,2016
883,0EhPIlDozxGKpbbHRr6vZg,2014
884,gvVWAOUDIIwoABYeSZ0EQw,2013
885,gvVWAOUDIIwoABYeSZ0EQw,2012
886,MZY3i2feNa6tvtT4UVgrag,2017
887,MZY3i2feNa6tvtT4UVgrag,2016
888,Z5nEN8EmKutDvPkc2v89TA,2017
889,Z5nEN8EmKutDvPkc2v89TA,2015
890,Z5nEN8EmKutDvPkc2v89TA,2016
891,7i1mys6ZVQUiRlyO71f70Q,2017
892,Wk_xohYcysEWnkhOp3sBSA,2017
893,Wk_xohYcysEWnkhOp3sBSA,2014
894,Wk_xohYcysEWnkhOp3sBSA,2015
895,Wk_xohYcysEWnkhOp3sBSA,2016
896,r1D3I2QXRgbsvN8OTGSB7w,2017
897,JcB4XA0zxlx6F4b4MUT0Hg,2014
898,JcB4XA0zxlx6F4b4MUT0Hg,2009
899,JcB4XA0zxlx6F4b4MUT0Hg,2012
900,JcB4XA0zxlx6F4b4MUT0Hg,2011
901,JcB4XA0zxlx6F4b4MUT0Hg,2010
902,JcB4XA0zxlx6F4b4MUT0Hg,2017
903,JcB4XA0zxlx6F4b4MUT0Hg,2015
904,JcB4XA0zxlx6F4b4MUT0Hg,2016
905,JcB4XA0zxlx6F4b4MUT0Hg,2013
906,LGABwF9U75AZiczeoAkcTQ,2017
907,t-0_us3OTzs_ZhKy6fcamg,2014
908,t-0_us3OTzs_ZhKy6fcamg,2015
909,t-0_us3OTzs_ZhKy6fcamg,2017
910,t-0_us3OTzs_ZhKy6fcamg,2016
911,bwW54gi5-0aB3UM-ya0S0Q,2017
912,FECBBdLTjAFx7EMI9ilWKw,2017
913,FECBBdLTjAFx7EMI9ilWKw,2015
914,FECBBdLTjAFx7EMI9ilWKw,2016
915,FECBBdLTjAFx7EMI9ilWKw,2014
916,HUXgan4Zm5W_xyy27RiCEA,2012
917,HUXgan4Zm5W_xyy27RiCEA,2016
918,HUXgan4Zm5W_xyy27RiCEA,2017
919,HUXgan4Zm5W_xyy27RiCEA,2015
920,HUXgan4Zm5W_xyy27RiCEA,2013
921,HUXgan4Zm5W_xyy27RiCEA,2014
922,JWgti_adPZywG9SKUbnB-w,2015
923,Z6OjIdBXiIxZzGoDc_cWKg,2016
924,Z6OjIdBXiIxZzGoDc_cWKg,2015
925,Z6OjIdBXiIxZzGoDc_cWKg,2014
926,M_UuEwc_HoqPhqgEzkjPrg,2016
927,M_UuEwc_HoqPhqgEzkjPrg,2017
928,M_UuEwc_HoqPhqgEzkjPrg,2015
929,M_UuEwc_HoqPhqgEzkjPrg,2014
930,CMNeas2Y8ai4ImpPwgwAew,2008
931,CMNeas2Y8ai4ImpPwgwAew,2007
932,CMNeas2Y8ai4ImpPwgwAew,2009
933,CZ36wJqV-Xit758UaOr81A,2014
934,CZ36wJqV-Xit758UaOr81A,2015
935,CZ36wJqV-Xit758UaOr81A,2016
936,k9LzJbfMvgVzN0nWLXqyqg,2016
937,mvav3-ehbZn2BKVgHihWSg,2017
938,13xeC5yKJO4BDyQOI3xxDQ,2010
939,13xeC5yKJO4BDyQOI3xxDQ,2011
940,13xeC5yKJO4BDyQOI3xxDQ,2009
941,gvOuN8PAUJHOfbO03dOgUA,2013
942,gvOuN8PAUJHOfbO03dOgUA,2014
943,gvOuN8PAUJHOfbO03dOgUA,2016
944,gvOuN8PAUJHOfbO03dOgUA,2017
945,gvOuN8PAUJHOfbO03dOgUA,2011
946,gvOuN8PAUJHOfbO03dOgUA,2015
947,gvOuN8PAUJHOfbO03dOgUA,2012
948,UdI1R0KzOtBzF-1td-WT-g,2017
949,0s4zhb05z65FSco0i12SxA,2016
950,0s4zhb05z65FSco0i12SxA,2017
951,71IYrODaVPnVTAMcoQwelQ,2013
952,71IYrODaVPnVTAMcoQwelQ,2014
953,EAjQ4YuSH0Jg9rIUy6LTgw,2014
954,EAjQ4YuSH0Jg9rIUy6LTgw,2016
955,EAjQ4YuSH0Jg9rIUy6LTgw,2013
956,EAjQ4YuSH0Jg9rIUy6LTgw,2017
957,EAjQ4YuSH0Jg9rIUy6LTgw,2012
958,EAjQ4YuSH0Jg9rIUy6LTgw,2015
959,OWeu1EQccgoVBDhdxFUu2A,2017
960,OWeu1EQccgoVBDhdxFUu2A,2015
961,OWeu1EQccgoVBDhdxFUu2A,2016
962,FsQStXUCmW75FYzF3jzkFw,2013
963,FsQStXUCmW75FYzF3jzkFw,2014
964,FsQStXUCmW75FYzF3jzkFw,2010
965,FsQStXUCmW75FYzF3jzkFw,2015
966,FsQStXUCmW75FYzF3jzkFw,2012
967,FsQStXUCmW75FYzF3jzkFw,2016
968,FsQStXUCmW75FYzF3jzkFw,2011
969,XJVqcGM3nN1zwzhhM8nAoQ,2010
970,XJVqcGM3nN1zwzhhM8nAoQ,2012
971,XJVqcGM3nN1zwzhhM8nAoQ,2011
972,pDfL8xt8F8ls0-kQIG_ADg,2011
973,pDfL8xt8F8ls0-kQIG_ADg,2012
974,pDfL8xt8F8ls0-kQIG_ADg,2013
975,pDfL8xt8F8ls0-kQIG_ADg,2015
976,pDfL8xt8F8ls0-kQIG_ADg,2009
977,pDfL8xt8F8ls0-kQIG_ADg,2016
978,pDfL8xt8F8ls0-kQIG_ADg,2014
979,pDfL8xt8F8ls0-kQIG_ADg,2010
980,pDfL8xt8F8ls0-kQIG_ADg,2017
981,qJRXhpW-YWtZr6x8diYuVQ,2017
982,scu1qTGz6xsVKgW_-0Gmjw,2010
983,scu1qTGz6xsVKgW_-0Gmjw,2011
984,9yPITTB_nUpXkau8IqfPqQ,2010
985,9yPITTB_nUpXkau8IqfPqQ,2011
986,9yPITTB_nUpXkau8IqfPqQ,2013
987,9yPITTB_nUpXkau8IqfPqQ,2012
988,YMgZqBUAddmFErxLtCfK_w,2013
989,YMgZqBUAddmFErxLtCfK_w,2010
990,YMgZqBUAddmFErxLtCfK_w,2015
991,YMgZqBUAddmFErxLtCfK_w,2017
992,YMgZqBUAddmFErxLtCfK_w,2014
993,YMgZqBUAddmFErxLtCfK_w,2012
994,YMgZqBUAddmFErxLtCfK_w,2011
995,YMgZqBUAddmFErxLtCfK_w,2016
996,ifANIuIaiDSO5YL9rN5Q5g,2017
997,UUFz47RLcE8PS4u58KAnHw,2017
998,N00VoXdiyEBwOIWwD5PYKA,2009
999,N00VoXdiyEBwOIWwD5PYKA,2010
1000,N00VoXdiyEBwOIWwD5PYKA,2011
